Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status,Balance Due
Invoice,2024-01-09T00:00:00,JTW100144,2024-01-16T00:00:00,Mater Christi College,TaxInclusive,PSPACEOPT0033,1.0,166.95,GST,0.0,,,,166.95,166.95,1614.36,Closed,
Invoice,2024-01-09T00:00:00,JTW100144,2024-01-16T00:00:00,Mater Christi College,TaxInclusive,AHNODE,1.0,48.0,GST,0.0,,,,48.0,48.0,1614.36,Closed,
Invoice,2024-01-11T00:00:00,JTW100145,2024-01-18T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,210.0,GST,0.0,,,,210.0,210.0,231.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100146,2024-01-18T00:00:00,Georgina Martina Inc.,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,456.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100146,2024-01-18T00:00:00,Georgina Martina Inc.,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,456.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100146,2024-01-18T00:00:00,Georgina Martina Inc.,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,456.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100147,2024-01-18T00:00:00,LifeHouse Church Melbourne,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,327.8,Closed,
Invoice,2024-01-11T00:00:00,JTW100147,2024-01-18T00:00:00,LifeHouse Church Melbourne,TaxInclusive,LAB1,0.75,100.0,GST,0.0,,,,75.0,75.0,327.8,Closed,
Invoice,2024-01-11T00:00:00,JTW100147,2024-01-18T00:00:00,LifeHouse Church Melbourne,TaxInclusive,EPS100,2.0,61.5,GST,0.0,,,,123.0,123.0,327.8,Closed,
Invoice,2024-01-11T00:00:00,JTW100148,2024-01-18T00:00:00,Koo Wee Rup Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,2471.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100148,2024-01-18T00:00:00,Koo Wee Rup Secondary College,TaxInclusive, EB756Z00IMBB6,2.0,985.41,GST,0.0,,,,1970.82,1970.82,2471.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100148,2024-01-18T00:00:00,Koo Wee Rup Secondary College,TaxInclusive,ESCINSTALL ,2.0,88.0,GST,0.0,,,,176.0,176.0,2471.5,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,99.0,GST,0.0,,,,99.0,99.0,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,WRMB004W,1.0,523.6,GST,0.0,,,,523.6,523.6,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,DL045,1.0,49.5,GST,0.0,,,,49.5,49.5,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,MISC,1.0,15.0,GST,0.0,,,,15.0,15.0,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,3572SC,1.0,126.5,GST,0.0,,,,126.5,126.5,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100149,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,8.0,99.0,GST,0.0,,,,792.0,792.0,1605.6,Closed,
Invoice,2024-01-11T00:00:00,JTW100150,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3938.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100150,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,22.0,100.0,GST,0.0,,,,2200.0,2200.0,3938.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100150,2024-01-18T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,CARD-6MPTURRET,5.0,256.0,GST,0.0,,,,1280.0,1280.0,3938.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100152,2024-01-18T00:00:00,Cardinia Shire Council,TaxInclusive,AFONS,1.0,230.0,GST,0.0,,,,230.0,230.0,550.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100152,2024-01-18T00:00:00,Cardinia Shire Council,TaxInclusive,AFLAB,1.0,120.0,GST,0.0,,,,120.0,120.0,550.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100152,2024-01-18T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,550.0,Closed,
Invoice,2024-01-11T00:00:00,JTW100152,2024-01-18T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,550.0,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,WRDB0E4B,1.0,550.11,GST,0.0,,,,550.11,550.11,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,JELL,1.0,350.0,GST,0.0,,,,350.0,350.0,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,LAB1,4.0,100.0,GST,0.0,,,,400.0,400.0,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,EB750Z00IMB56,1.0,934.62,GST,0.0,,,,934.62,934.62,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,CL100B5002SC,1.0,264.0,GST,0.0,,,,264.0,264.0,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,COPLEG65IM,1.0,65.0,GST,0.0,,,,65.0,65.0,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,PSPACEOPT0033,1.0,166.95,GST,0.0,,,,166.95,166.95,3190.75,Closed,
Invoice,2024-01-14T00:00:00,JTW100153,2024-01-21T00:00:00,Lyndale Secondary College,TaxInclusive,ESCINSTALL ,1.0,70.0,GST,0.0,,,,70.0,70.0,3190.75,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,BOSBM30SSS,1.0,130.0,GST,0.0,,,,130.0,130.0,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,EB750Z00IMB565,1.0,841.16,GST,0.0,,,,841.16,841.16,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,VOUCHKSL,1.0,523.92,GST,0.0,,,,523.92,523.92,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,LAB1,4.0,100.0,GST,0.0,,,,400.0,400.0,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,PFD04KGKS5,6.0,98.1,GST,0.0,,,,588.6,588.6,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,SALEX4BP,1.0,39.0,GST,0.0,,,,39.0,39.0,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100141,2024-01-16T00:00:00,Crossfit Knoxfield,TaxInclusive,IQ21W3KS,1.0,359.06,GST,0.0,,,,359.06,359.06,3279.91,Closed,
Invoice,2024-01-15T00:00:00,JTW100156,2024-01-22T00:00:00,Statewide Locksmiths,TaxInclusive,ONS1,1.0,80.0,GST,0.0,,,,80.0,80.0,2398.0,Closed,
Invoice,2024-01-15T00:00:00,JTW100156,2024-01-22T00:00:00,Statewide Locksmiths,TaxInclusive,INSTALL,1.0,1600.0,GST,0.0,,,,1600.0,1600.0,2398.0,Closed,
Invoice,2024-01-15T00:00:00,JTW100156,2024-01-22T00:00:00,Statewide Locksmiths,TaxInclusive,FITTINGS,1.0,500.0,GST,0.0,,,,500.0,500.0,2398.0,Closed,
Invoice,2024-01-15T00:00:00,JTW100157,2024-01-22T00:00:00,Bunurong Land Council Aboriginal Corporation,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,176.0,Closed,
Invoice,2024-01-15T00:00:00,JTW100157,2024-01-22T00:00:00,Bunurong Land Council Aboriginal Corporation,TaxInclusive,LAB1,0.6,100.0,GST,0.0,,,,60.0,60.0,176.0,Closed,
Invoice,2024-01-15T00:00:00,JTW100158,2024-01-22T00:00:00,Cafa's All State Pumps,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,314.6,Closed,
Invoice,2024-01-15T00:00:00,JTW100158,2024-01-22T00:00:00,Cafa's All State Pumps,TaxInclusive,PDX-DG65,2.0,43.0,GST,0.0,,,,86.0,86.0,314.6,Closed,
Invoice,2024-01-15T00:00:00,JTW100158,2024-01-22T00:00:00,Cafa's All State Pumps,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,314.6,Closed,
Invoice,2024-01-21T00:00:00,JTW100159,2024-02-12T00:00:00,Kilvington Grammar School,TaxInclusive,P2GSM,3.0,95.0,GST,0.0,,,,285.0,285.0,285.0,Closed,
Invoice,2024-01-22T00:00:00,JTW100161,2024-01-29T00:00:00,Minaret College,TaxInclusive,PCM01KB50,6.0,219.15,GST,0.0,,,,1314.9,1314.9,1446.39,Closed,
Invoice,2024-01-22T00:00:00,JTW100162,2024-01-29T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,PFM01KB10,1.0,160.0,GST,0.0,,,,160.0,160.0,176.0,Closed,
Invoice,2024-01-22T00:00:00,JTW100165,2024-01-29T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,330.0,Closed,
Invoice,2024-01-22T00:00:00,JTW100165,2024-01-29T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,330.0,Closed,
Invoice,2024-01-22T00:00:00,JTW100166,2024-01-29T00:00:00,GENWEST ,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,249.15,Closed,
Invoice,2024-01-22T00:00:00,JTW100166,2024-01-29T00:00:00,GENWEST ,TaxInclusive,AAA ,6.0,2.5,GST,0.0,,,,15.0,15.0,249.15,Closed,
Invoice,2024-01-22T00:00:00,JTW100166,2024-01-29T00:00:00,GENWEST ,TaxInclusive,EPS100,1.0,61.5,GST,0.0,,,,61.5,61.5,249.15,Closed,
Invoice,2024-01-22T00:00:00,JTW100166,2024-01-29T00:00:00,GENWEST ,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,249.15,Closed,
Invoice,2024-01-23T00:00:00,JTW100167,2024-01-30T00:00:00,Mount Martha Yacht Club ,TaxInclusive,PFD04KB10,5.0,135.0,GST,0.0,,,,675.0,675.0,759.0,Closed,
Invoice,2024-01-23T00:00:00,JTW100167,2024-01-30T00:00:00,Mount Martha Yacht Club ,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,759.0,Closed,
Invoice,2024-01-23T00:00:00,JTW100168,2024-01-30T00:00:00,Mater Christi College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,110.0,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,EB750Z00IMB56,8.0,969.0,GST,0.0,,,,7752.0,7752.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,PSPACEOPT0033,8.0,166.95,GST,0.0,,,,1335.6,1335.6,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,CL100B5002SC,3.0,264.0,GST,0.0,,,,792.0,792.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,10.0,99.0,GST,0.0,,,,990.0,990.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,INSTALL,10.0,99.0,GST,0.0,,,,990.0,990.0,13722.06,Closed,
Invoice,2024-01-23T00:00:00,JTW100173,2024-01-30T00:00:00,Minaret College,TaxInclusive,LAB1,4.0,100.0,GST,0.0,,,,400.0,400.0,13722.06,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive,DS-2CD2346G2-ISU/SL,3.0,295.0,GST,0.0,,,,885.0,885.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive,DS-2CD1343G0-I-2.8-M,1.0,295.0,GST,0.0,,,,295.0,295.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive, IR-995025,1.0,733.0,GST,0.0,,,,733.0,733.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive,PDX-PMD2P,3.0,86.0,GST,0.0,,,,258.0,258.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100175,2024-02-04T00:00:00,Mentone Grammar,TaxInclusive,INSTALL,1.0,1600.0,GST,0.0,,,,1600.0,1600.0,4258.1,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,6000.0,GST,0.0,,,,6000.0,6000.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,3572SC,10.0,115.0,GST,0.0,,,,1150.0,1150.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,UB150ZRIMBB6,9.0,699.34,GST,0.0,,,,6294.06,6294.06,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,EB750Z00IMB56,6.0,969.0,GST,0.0,,,,5814.0,5814.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,PSPACEOPT0033,15.0,166.95,GST,0.0,,,,2504.25,2504.25,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,SG-ML60,3.0,78.0,GST,0.0,,,,234.0,234.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,4.0,88.0,GST,0.0,,,,352.0,352.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,INSTALL,2.0,110.0,GST,0.0,,,,220.0,220.0,27974.44,Closed,
Invoice,2024-01-28T00:00:00,JTW100176,2024-02-04T00:00:00,Minaret College,TaxInclusive,LAB1,1.0,2763.0,GST,0.0,,,,2763.0,2763.0,27974.44,Closed,
Invoice,2024-01-29T00:00:00,JTW100178,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - CAM DELIVERY,1.0,150.0,GST,0.0,,,,150.0,150.0,517.0,Closed,
Invoice,2024-01-29T00:00:00,JTW100178,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,517.0,Closed,
Invoice,2024-01-29T00:00:00,JTW100179,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,105.6,GST,0.0,,,,105.6,105.6,116.16,Closed,
Invoice,2024-01-29T00:00:00,JTW100180,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,211.2,GST,0.0,,,,211.2,211.2,232.32,Closed,
Invoice,2024-01-29T00:00:00,JTW100181,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,132.0,GST,0.0,,,,132.0,132.0,145.2,Closed,
Invoice,2024-01-29T00:00:00,JTW100182,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,171.6,GST,0.0,,,,171.6,171.6,188.76,Closed,
Invoice,2024-01-29T00:00:00,JTW100183,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,422.4,GST,0.0,,,,422.4,422.4,464.64,Closed,
Invoice,2024-01-29T00:00:00,JTW100184,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,475.2,GST,0.0,,,,475.2,475.2,522.72,Closed,
Invoice,2024-01-29T00:00:00,JTW100185,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,184.8,GST,0.0,,,,184.8,184.8,203.28,Closed,
Invoice,2024-01-29T00:00:00,JTW100187,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,79.2,GST,0.0,,,,79.2,79.2,87.12,Closed,
Invoice,2024-01-29T00:00:00,JTW100188,2024-02-05T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,145.2,GST,0.0,,,,145.2,145.2,159.72,Closed,
Invoice,2024-01-30T00:00:00,JTW100189,2024-02-06T00:00:00,St Margarets Berwick ,TaxInclusive,ONS1,1.0,80.0,GST,0.0,,,,80.0,80.0,88.0,Closed,
Invoice,2024-01-30T00:00:00,JTW100190,2024-02-06T00:00:00,Locksmith Services ,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,874.5,Closed,
Invoice,2024-01-30T00:00:00,JTW100190,2024-02-06T00:00:00,Locksmith Services ,TaxInclusive,LAB1,5.0,100.0,GST,0.0,,,,500.0,500.0,874.5,Closed,
Invoice,2024-01-30T00:00:00,JTW100190,2024-02-06T00:00:00,Locksmith Services ,TaxInclusive,HIK-3E0109P-EMB,1.0,195.0,GST,0.0,,,,195.0,195.0,874.5,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,EB750Z00IMB565,39.0,934.62,GST,0.0,,,,36450.18,36450.18,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,3582SC,9.0,172.0,GST,0.0,,,,1548.0,1548.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,3572SC,2.0,115.0,GST,0.0,,,,230.0,230.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,COPLEG65IM,43.0,38.35,GST,0.0,,,,1649.05,1649.05,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,ESCINSTALL ,45.0,80.0,GST,0.0,,,,3600.0,3600.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive, EB756Z00IMBB6,1.0,1085.2,GST,0.0,,,,1085.2,1085.2,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,PSPACEOPT0033,45.0,166.95,GST,0.0,,,,7512.75,7512.75,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,GATEWAYW3CAUS,6.0,500.2,GST,0.0,,,,3001.2,3001.2,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,AHGATE,6.0,189.0,GST,0.0,,,,1134.0,1134.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,RFNODE3,6.0,155.0,GST,0.0,,,,930.0,930.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,AHNODE,6.0,109.0,GST,0.0,,,,654.0,654.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,FITTINGS,1.0,800.0,GST,0.0,,,,800.0,800.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,UB150ZRIMBB6,7.0,699.34,GST,0.0,,,,4895.38,4895.38,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,INSTALL,1.0,6361.3,GST,0.0,,,,6361.3,6361.3,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100191,2024-02-06T00:00:00,Heidelberg Primary School,TaxInclusive,PFD04KB10,5.0,135.0,GST,0.0,,,,675.0,675.0,77578.67,Closed,
Invoice,2024-01-30T00:00:00,JTW100194,2024-02-06T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,261.8,Closed,
Invoice,2024-01-30T00:00:00,JTW100194,2024-02-06T00:00:00,Mentone Grammar,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,261.8,Closed,
Invoice,2024-01-30T00:00:00,JTW100194,2024-02-06T00:00:00,Mentone Grammar,TaxInclusive,HF-2012J,1.0,88.0,GST,0.0,,,,88.0,88.0,261.8,Closed,
Invoice,2024-01-30T00:00:00,JTW100195,2024-02-06T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,2142.18,Closed,
Invoice,2024-01-30T00:00:00,JTW100195,2024-02-06T00:00:00,Aquinas College,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,2142.18,Closed,
Invoice,2024-01-30T00:00:00,JTW100195,2024-02-06T00:00:00,Aquinas College,TaxInclusive,E9CD0Z00IM4,1.0,1647.44,GST,0.0,,,,1647.44,1647.44,2142.18,Closed,
Invoice,2024-02-01T00:00:00,JTW100200,2024-02-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0.0,,,,45.1,45.1,45.1,Closed,
Invoice,2024-02-01T00:00:00,JTW100201,2024-02-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0.0,,,,87.28,87.28,96.01,Closed,
Invoice,2024-02-01T00:00:00,JTW100202,2024-02-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0.0,,,,45.0,45.0,49.5,Closed,
Invoice,2024-02-01T00:00:00,JTW100203,2024-02-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0.0,,,,41.5,41.5,45.65,Closed,
Invoice,2024-02-01T00:00:00,JTW100204,2024-02-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0.0,,,,34.2,34.2,37.62,Closed,
Invoice,2024-02-01T00:00:00,JTW100205,2024-02-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,45.45,GST,0.0,,,,45.45,45.45,50.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100206,2024-02-16T00:00:00,Wuzhong Albert Pty Ltd,TaxInclusive,P2GSMDOM,1.0,46.0,GST,0.0,,,,46.0,46.0,50.6,Closed,
Invoice,2024-02-01T00:00:00,JTW100207,2024-02-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0.0,,,,48.0,48.0,48.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100209,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,209.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100209,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,1.0,90.0,GST,0.0,,,,90.0,90.0,209.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100212,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,167.75,Closed,
Invoice,2024-02-01T00:00:00,JTW100212,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,0.5,90.0,GST,0.0,,,,45.0,45.0,167.75,Closed,
Invoice,2024-02-01T00:00:00,JTW100212,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,AAA ,3.0,2.5,GST,0.0,,,,7.5,7.5,167.75,Closed,
Invoice,2024-02-01T00:00:00,JTW100215,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,352.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100216,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100216,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
