ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,LineAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,LineAmountType,Status
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Travel to Hamilton x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Labour @ $76.00/hour - 71 hours,1,5396.0,5396.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Week 02/10/24 - 04/10/24,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Travel to Lawter (NZ) Ltd x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Accommodation and Allowances x 4,1,640.0,640.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Accommodation and Allowances x 4,1,640.0,640.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Accommodation and Allowances x 4,1,640.0,640.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Travel to Hamilton x 2,1,295.0,295.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Labour $76.00/ hours - 145 hours,1,11020.0,11020.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1375,,21/10/2024,20/11/2024,23038.53,,Please note:  Staff were doing 8.5 hours per person per day paid 07.30 - 16.00  hours with 2 x 15 minute paid breaks as opposed to 8 hours per person 2 x half hours breaks perviously.,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1376,,22/10/2024,20/11/2024,1070.17,,Rolls of Foil Tape x 22,1,390.58,390.58,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1376,,22/10/2024,20/11/2024,1070.17,,25m x 25 Foil Faced Rockwool x 30 metres,1,360.0,360.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1376,,22/10/2024,20/11/2024,1070.17,,25m x 25 Foil Faced Rockwool x 15 metres,1,180.0,180.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
FAB Direct Ltd,,,,,,,,,,1380,,29/10/2024,20/11/2024,10691.09,,RMP Ruakura,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
FAB Direct Ltd,,,,,,,,,,1380,,29/10/2024,20/11/2024,10691.09,,"Insulate and clad Glycol lines.  Pipe sizes 76.2mm and 50.8mm dairy tube.  
Cladding: External 0.9mm 5005 Aluminium.
Insulation: Internal and external 40mm 4705 Thermobreak.
Installed as per mechanical service specifications.
Quote based on details supplied.
Discount 10%.",1,9296.6,9296.6,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Veolia Water New Zealand,,,,,,,,,,1381,,31/10/2024,20/11/2024,21314.56,,Ohakune Water Treatment Plant Upgrade,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Veolia Water New Zealand,,,,,,,,,,1381,,31/10/2024,20/11/2024,21314.56,,"Insulate lines as scoped.
Insulation: Flexicell XLPE or Thermobreak 9705 or equivalent.
Using No-Clad system.",1,18534.4,18534.4,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Veolia Water New Zealand,,,,,,,,,,1381,,31/10/2024,20/11/2024,21314.56,,40% Deposit,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Powder Projects Ltd,,,,,,,,,,1382,,31/10/2024,20/11/2024,2129.8,,Morrinsville Fonterra,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Powder Projects Ltd,,,,,,,,,,1382,,31/10/2024,20/11/2024,2129.8,,"Insulate and clad pipework from existing coned termination points into building x 2.
Install weatherproof flashing around pipeline penetrations.",1,1852.0,1852.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Branz,,,,,,,,,,1384,,31/10/2024,20/11/2024,6911.5,,Branz Firelab,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Branz,,,,,,,,,,1384,,31/10/2024,20/11/2024,6911.5,,"Variation: 2nd trip required to install ducting flashing, insulation and cladding.
Extra flashing required around pipework penetrations in exterior wall.
Includes travel to and from Hamilton, two nights accommodation/allowances and labour",1,6010.0,6010.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1385,,31/10/2024,20/11/2024,80327.27,,Auckland Meat Processors,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1385,,31/10/2024,20/11/2024,80327.27,,"Insulate 45 degrees, 65 degrees, 65 degrees HP and 85 degrees services lines in CRM building as requested",1,69849.8,69849.8,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1390,,21/11/2024,20/12/2024,21404.32,,Open Country Dairies Waharoa,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1390,,21/11/2024,20/12/2024,21404.32,,OCD Waharoa D2 upgrade.  Cladding and insulation as per plans and specifications,1,18612.45,18612.45,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1390,,21/11/2024,20/12/2024,21404.32,,20% Deposit,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Yashili,,,,,,,,,,1391,,22/11/2024,20/12/2024,4548.25,,Yashili Pokeno,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Yashili,,,,,,,,,,1391,,22/11/2024,20/12/2024,4548.25,,"Fan Room.
Insulate ID Fan pipework to prevent from condensating on dryside.",1,3955.0,3955.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1392,,22/11/2024,20/12/2024,1941.2,,Supply only Phenolic Blocks,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1392,,22/11/2024,20/12/2024,1941.2,,"55 x 50.8 x 50mm thick
35 x 101.6 x 50mm thick",1,1688.0,1688.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1393,,22/11/2024,20/12/2024,1596.43,,Supply only Flexicell XLPE,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1393,,22/11/2024,20/12/2024,1596.43,,"60 lengths 27ID x 25 (120 metres)
6 lengths 48ID x 40 (12 metres)",1,1388.2,1388.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1394,,22/11/2024,20/12/2024,27123.15,,Auckland Meat Processors - Lamb Carcass ,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1394,,22/11/2024,20/12/2024,27123.15,,Insulate 65 degrees celcius lines from CRM building as requested,1,23585.35,23585.35,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Week 18/11/24 - 22/11/24,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Travel to Lawter (NZ) Ltd x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Travel to Hamilton x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Labour @ $76.00/hour - 85 hours,1,6460.0,6460.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Week 25/11/24 - 27/11/24,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Travel to Lawter (NZ) Ltd x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Travel to Hamilton x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Labour @ $76.00/hour - 59 hours,1,4484.0,4484.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1397,,28/11/2024,20/12/2024,15759.6,,Material: 10 rolls of Reinforced Foil Tape,1,250.0,250.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
McAlpine Hussmann Hamilton,,,,,,,,,,1398,,28/11/2024,20/12/2024,833.75,,Woolworths Tokoroa CO2 Line,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
McAlpine Hussmann Hamilton,,,,,,,,,,1398,,28/11/2024,20/12/2024,833.75,,"Supply only: 
44 metres of 16ID x 25 Thermobreak
4L Ados F2 contact adhesive
4 x 16ID x 25 Thermobreak elbows
3 x rolls 75mm Foil active tape
2 x Glue brushes",1,725.0,725.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1399,,28/11/2024,20/12/2024,1147.7,,Supply only 10 x Titania Coloursteel Flat Sheet ,1,998.0,998.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1400,,29/11/2024,20/12/2024,43607.31,,Waikato Museum,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1400,,29/11/2024,20/12/2024,43607.31,,"Top Plant Room
Insulate scheduled carbon and copper hot water and chilled water lines to H1 NZ Mechanical Service Standards.

Materials:  
Insulation: Flexicell XLPE 9705 and Thermobreak 9705
Insulation Protection: (Up to 1.8 metres from floor level)

Chilled Water:
25NB - 40NB 25mm minimum wall thickness
50NB - 80NB 40mm minimum wall thickness
100NB - 150NB 60mm minimum wall thickness
200NB +  60mm minimum wall thickness

Hot Water:
25NB  40mm Minimum wall thickness
32NB - 100NB  50mm minimum wall thickness
150NB +  60mm minimum wall thickness",1,37919.4,37919.4,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1401,,30/11/2024,20/12/2024,11640.9,,Fonterra Hautapu Waste Water Project,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1401,,30/11/2024,20/12/2024,11640.9,,"Insulate and Clad heat traced Sulphuric Acid and Caustic Lines
Insulation 25NB x 38 preformed pipe section fibreglass 80kg/m3
Cladding 0.55mm 304 Stainless Steel",1,10122.52,10122.52,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
FAB Direct Ltd,,,,,,,,,,1402,,30/11/2024,20/12/2024,1443.54,,Ruakura Meat Processors,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
FAB Direct Ltd,,,,,,,,,,1402,,30/11/2024,20/12/2024,1443.54,,Re install removed Thermobreak around flanges.  Fit Thermobreak insulation to pre existing Glycol lines in roof space.,1,1255.25,1255.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1406,,16/12/2024,20/01/2025,53071.64,,Waikato Museum,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1406,,16/12/2024,20/01/2025,53071.64,,"Basement Plant Room
Insulate scheduled carbon and copper hot water and chilled water lines to H1 NZ Mechanical Service Standards.

Materials:  
Insulation: Flexicell XLPE 9705 and Thermobreak 9705
Cladding: (Up to 1.8 metres from floor level) 0.9mm Aluminium 5005

Chilled Water
25NB - 40NB 25mm minimum wall thickness
50NB - 80NB 40mm minimum wall thickness
100NB - 150NB 60mm minimum wall thickness
200NB +  60mm minimum wall thickness

Heating water
25NB  40mm Minimum wall thickness
32NB - 100NB  50mm minimum wall thickness
150NB +  60mm minimum wall thickness
 ",1,46149.25,46149.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1406,,16/12/2024,20/01/2025,53071.64,,Amended quote covers wage uplift for night work and allowances,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1407,,16/12/2024,30/01/2025,2397.75,,Synlait Pokeno Wet Mix 2,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1407,,16/12/2024,30/01/2025,2397.75,,"Insulate and clad oil lines on reconfigured pipework around heat exchanger.
63.5mm Dairy Tube 
25mm Thermobreak 9705
0.55mm 304 Stainless Steel",1,2085.0,2085.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
AFFCO Horotiu,,,,,,,,,,1409,,18/12/2024,20/01/2025,25118.65,,"Insulate and clad steam and condensate pipework from header and tank.
Insulation: 50mm pre formed pipe section fibreglass 80kg/m3
Cladding: 0.9mm plain or stucco 5005 Aluminium ",1,21842.3,21842.3,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1411,,19/12/2024,20/01/2025,3244.38,,Fonterra Hautapu Waste Water Treatment Plant,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1411,,19/12/2024,20/01/2025,3244.38,,"Insulate and clad heat traced chemical line from cabinets to tanks in bunded areas.
25NB & 50NB pipes.
Insulation: 25mm pre formed pipe section 80kg/m3
Cladding: 0.55mm 304 Stainless Steel",1,2821.2,2821.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1412,,19/12/2024,20/01/2025,875.27,,Dairy Goat Co Operative Hamilton,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1412,,19/12/2024,20/01/2025,875.27,,"Reinstall cladding onto chilled water lines.  
Fabricate new cladding as required and repair insulation.
Insulation: Thermobreak 9705
Cladding: 0.9mm Aluminium 5005",1,761.1,761.1,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
AFFCO Horotiu,,,,,,,,,,1413,,19/12/2024,20/01/2025,1960.46,,Insulate and soft shell clad seismic joint on Boiler project 200NB steamline,1,1704.75,1704.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
AFFCO Horotiu,,,,,,,,,,1414,,19/12/2024,20/01/2025,1530.36,,Scissorlift hire at Affco Horotiu,1,1330.75,1330.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Raglan Engineering,,,,,,,,,,1415,,21/12/2024,20/01/2025,2921.0,,"Supply only:
60ID x 40mm Flexicell XLPE 9705
50 x 2 metre lengths",1,2540.0,2540.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1416,,08/01/2025,20/02/2025,40754.51,,Waikato Museum - Barry Hopkins,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1416,,08/01/2025,20/02/2025,40754.51,,"Insulate carbon and copper heating water and chilled water line to NZ H1 Mechanical Service Standards.
Insulation: Flexicell XLPE 9705 and Thermobreak 9705
Exterior(All pipework exposed to the weather): All No-Clad protection

Chilled water: 
65NB 40mm minimum wall thickness
32NB Copper 30mm minimum wall thickness
150NB 60mm minimum wall thickness

Hot Water:
65NB 50mm minimum wall thickness
32NB 45mm minimum wall thickness
150NB 60mm minimum wall thickness",1,35438.7,35438.7,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1422,,28/01/2025,20/02/2025,26971.93,,Waitoa Natural Proteins,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1422,,28/01/2025,20/02/2025,26971.93,,"Install and secure heat trace as per recommended specifications.
Insulate and clad Tallow lines.
Insulation: 
50.8NB x 50mm thick preformed pipe section 80kg/m3
101.6NB x 50mm thick preformed pipe section 80kg/m3
152NB x 50mm thick preformed pipe section 80kg/m3 
Cladding: 0.55mm 304 Stainless steel",1,23453.85,23453.85,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1423,,28/01/2025,20/02/2025,9983.27,,Wallace Proteins Rendering,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1423,,28/01/2025,20/02/2025,9983.27,,"Insulate 150NB and 200NB steam lines as scoped. 
Insulation:  50mm thick 80kg/m3 pre formed pipe section.
Cladding: 0.9mm Aluminium 5005",1,8681.1,8681.1,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1424,,28/01/2025,20/02/2025,7410.08,,Waikato Museum,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1424,,28/01/2025,20/02/2025,7410.08,,"Variation work: Insulate various sections of plant as agreed by TPS, Cushman Wakefield and Hamilton City Council.",1,6443.55,6443.55,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Lawter Mount Maunganui,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Week 27/01/25 - 31/01/25,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Travel to Lawter (NZ) Ltd,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Travel to Hamilton x 1,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1430,,31/01/2025,20/02/2025,7604.95,,Labour @ $76/hour - 70.5 hours,1,5358.0,5358.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
AFFCO Horotiu,,,,,,,,,,1438,,20/02/2025,20/03/2025,7630.25,,Affco Horotiu 6128 Great South Road - ID Fan,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
AFFCO Horotiu,,,,,,,,,,1438,,20/02/2025,20/03/2025,7630.25,,"Remove cladding and insulation and dispose of.
Weld on stainless lagging pins.
Fit 50mm Rockwool slab 80kg/m3.
Fit 0.9mm Aluminium 5005 with swaged edges.  
Seal to a weatherproof standard.",1,6635.0,6635.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1439,,20/02/2025,20/03/2025,34792.1,,"T17 Lawter, Totara Street, Mount Maunganui",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1439,,20/02/2025,20/03/2025,34792.1,,"Install fixings, insulate and clad Tank 17.
Fixings: Tensioned spider rings attached at 1150 centres from bottom to top.
Insulation: 50mm Foil Faced Rockwool 80kg/m3.
Cladding:  0.7mm LT7 (Trimform 5005 Aluminium profile).
Flashings:  0.9mm Aluminium 5005
Roofing:  1.2mm Aluminium 5005",1,30254.0,30254.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1439,,20/02/2025,20/03/2025,34792.1,,Quote based on using singe layer of 50mm Foil Faced Rockwool. Ladder and platform removed and any other major obstructions within reason.,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1440,,20/02/2025,20/03/2025,2593.25,,Waitoa Natural Proteins,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1440,,20/02/2025,20/03/2025,2593.25,,"Insulate, clad and repair works as scoped",1,2255.0,2255.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wairoa Timber Processors Ltd,,,,,,,,,,1441,,20/02/2025,20/03/2025,9076.09,,"East Coast Lumber Ltd, Crarer Street, Wairoa",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wairoa Timber Processors Ltd,,,,,,,,,,1441,,20/02/2025,20/03/2025,9076.09,,"Supply only:
50NB - 38mm Fibreglass
80NB - 50mm Fibreglass
100NB - 50mm Fibreglass

Insulation: Pre-Formed pipe section Fibreglass 80kg/m3
Cladding: 0.9mm 5005 Aluminium 

Price includes all fabrication and freight charges",1,7892.25,7892.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Industrial Welding,,,,,,,,,,1443,,21/02/2025,20/03/2025,9551.1,,Pukete Waste Water Treatment Plant,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Industrial Welding,,,,,,,,,,1443,,21/02/2025,20/03/2025,9551.1,,"Insulate and clad hot water lines in boiler room and rooftop as scoped.
Insulation: 50mm pre formed pipe section fibreglass 80kg/m3
Cladding: 0.9mm Stucco Aluminium 5005",1,8305.3,8305.3,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1444,,21/02/2025,20/03/2025,4000.39,,Fonterra Tirau,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1444,,21/02/2025,20/03/2025,4000.39,,"Insulate and clad pipework.
Insulation: 150NB pipe - 50mm pre-formed pipe section 80kg/m3
Cladding: 0.9mm 5005 Aluminium",1,3478.6,3478.6,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Lawter Mount Maunganui,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Week 03/02/25 - 07/02/25,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Travel to Lawter (NZ) Ltd,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Accommodation and Allowances x 2,1,320.0,320.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Travel to Hamilton TPS Ltd,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,Labour @ $76/hour - 52 hours,1,3952.0,3952.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1445,,21/02/2025,20/03/2025,10977.9,,.,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
