_DataType,UID,DepositTo,Account.UID,Account.Name,Account.DisplayID,Account.URI,Customer.UID,Customer.Name,Customer.DisplayID,Customer.URI,ReceiptNumber,Date,AmountReceived,AmountReceivedForeign,PaymentMethod,Memo,Invoices,TransactionUID,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion
invoice_payments,9b142398-7627-4a56-b214-ae2cd7b8989e,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,12f55892-d356-48d5-b544-5cf15075699c,Waitoa Tannery Ltd,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/12f55892-d356-48d5-b544-5cf15075699c,CR000063,2023-10-11T00:00:00,3797.3,,,Payment; V53565 WAITOA TANNE 1101 FROM WAITOA TANNERY LIMIT,"[{'RowID': 1009, 'Number': '1101', 'UID': '3aa1d543-a84d-40f4-b28e-2fa43b0ff8ef', 'AmountApplied': 3797.3, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/3aa1d543-a84d-40f4-b28e-2fa43b0ff8ef'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/9b142398-7627-4a56-b214-ae2cd7b8989e,-5692827005926506496
invoice_payments,a5053805-ca21-4b92-8abd-02654f70aa75,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,e584b848-f299-4a28-9fce-9309bfa91e64,FAB Direct Ltd,CUS001048,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/e584b848-f299-4a28-9fce-9309bfa91e64,CR000392,2025-12-22T00:00:00,3826.57,,,Payment; FROM Fab Direct L,"[{'RowID': 8010, 'Number': '1671', 'UID': 'f1c89b3f-cccb-4705-b9d5-6bb62dd63e86', 'AmountApplied': 3826.57, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/f1c89b3f-cccb-4705-b9d5-6bb62dd63e86'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/a5053805-ca21-4b92-8abd-02654f70aa75,5053894201956106240
invoice_payments,0c8e3f3f-1ce9-43d3-8b4f-2e319bb84898,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f4ac4cc7-069d-4e90-9b0a-22c271ba47b6,GEA New Zealand Limited,CUS001056,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f4ac4cc7-069d-4e90-9b0a-22c271ba47b6,CR000332,2025-09-19T00:00:00,3989.51,,,Payment; GEA NEW ZEAL AND LTD. FROM GEA NEW ZEALAND,"[{'RowID': 6846, 'Number': '1587', 'UID': 'b4dfd31b-8229-4c90-9e77-23024e0b6f42', 'AmountApplied': 3989.51, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/b4dfd31b-8229-4c90-9e77-23024e0b6f42'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/0c8e3f3f-1ce9-43d3-8b4f-2e319bb84898,-5256535294466850816
invoice_payments,f8bfebcf-a399-4962-85c3-376e150821e8,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e3ca7-7bb6-46ec-bcb4-65be90a1522a,Fonterra Co-operative Group Limited,CUS001052,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e3ca7-7bb6-46ec-bcb4-65be90a1522a,CR000339,2025-09-22T00:00:00,3996.25,,,Payment for 1584,"[{'RowID': 7040, 'Number': '1584', 'UID': '5f90dded-9f30-4d5c-a1e2-cbcb96b7c4cf', 'AmountApplied': 3996.25, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/5f90dded-9f30-4d5c-a1e2-cbcb96b7c4cf'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/f8bfebcf-a399-4962-85c3-376e150821e8,8594285359511109632
invoice_payments,1a567030-0b3a-4252-8a81-fdb0035ab9ad,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e3ca7-7bb6-46ec-bcb4-65be90a1522a,Fonterra Co-operative Group Limited,CUS001052,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e3ca7-7bb6-46ec-bcb4-65be90a1522a,CR000081,2023-11-20T00:00:00,3998.61,,,Payment for 1115,"[{'RowID': 1321, 'Number': '1115', 'UID': 'b30a21e4-1a45-4ca5-ae7b-0d6539faff8e', 'AmountApplied': 3998.61, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/b30a21e4-1a45-4ca5-ae7b-0d6539faff8e'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/1a567030-0b3a-4252-8a81-fdb0035ab9ad,-4539905501319659520
invoice_payments,78bced12-605f-4600-b1f2-eae0c49da365,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000275,2025-03-27T00:00:00,4000.39,,,Payment for 1444,"[{'RowID': 4911, 'Number': '1444', 'UID': '078044a3-06b9-4b88-b7e7-18a7ca5adefd', 'AmountApplied': 4000.39, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/078044a3-06b9-4b88-b7e7-18a7ca5adefd'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/78bced12-605f-4600-b1f2-eae0c49da365,-124404243124715520
invoice_payments,cf24d417-f05f-4639-9f33-d086f92e05c3,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000354,2025-10-28T00:00:00,4011.97,,,Payment for 1605,"[{'RowID': 7313, 'Number': '1605', 'UID': '524abf3e-831e-492a-be36-e9d42eba4523', 'AmountApplied': 4011.97, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/524abf3e-831e-492a-be36-e9d42eba4523'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/cf24d417-f05f-4639-9f33-d086f92e05c3,4147262202459455488
invoice_payments,5d054a68-8773-4859-bd27-99aac00aa7f6,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,9aad9137-7dcb-4f97-b43d-0e2ee89e5013,McAlpine Hussmann Hamilton,CUS001077,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/9aad9137-7dcb-4f97-b43d-0e2ee89e5013,CR000215,2024-10-21T00:00:00,4013.5,,,Payment for 1360,"[{'RowID': 3668, 'Number': '1360', 'UID': '9553877a-5c03-4939-96c3-fe574aaba282', 'AmountApplied': 4013.5, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/9553877a-5c03-4939-96c3-fe574aaba282'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/5d054a68-8773-4859-bd27-99aac00aa7f6,-1098591336543551488
invoice_payments,44820613-5e06-446b-8379-fcf0a6ca9759,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e6beb-87e3-48a8-82e9-cd2ada59a838,Fonterra Waitoa,CUS001053,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e6beb-87e3-48a8-82e9-cd2ada59a838,CR000136,2024-04-05T00:00:00,4024.01,,,Payment; 1197 2001311687 FROM FONTERRA LIMITED,"[{'RowID': 2075, 'Number': '1197', 'UID': '17285bfa-f572-460c-81db-33d72704b4d6', 'AmountApplied': 4024.01, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/17285bfa-f572-460c-81db-33d72704b4d6'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/44820613-5e06-446b-8379-fcf0a6ca9759,-864968205385334784
invoice_payments,26a04bbb-f775-47a4-98d4-23c8e91769e3,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,24f829a2-5b9d-466b-8aa4-006f69b53fb8,DFI Engineering,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/24f829a2-5b9d-466b-8aa4-006f69b53fb8,CR000358,2025-10-22T00:00:00,4059.16,,,Payment for 1619,"[{'RowID': 7317, 'Number': '1619', 'UID': '75c61bfa-3766-45c0-9401-29552069035b', 'AmountApplied': 4059.16, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/75c61bfa-3766-45c0-9401-29552069035b'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/26a04bbb-f775-47a4-98d4-23c8e91769e3,-6589319309191806976
invoice_payments,2a8cb9ad-4179-4c37-bb65-c37b8461bb61,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e6beb-87e3-48a8-82e9-cd2ada59a838,Fonterra Waitoa,CUS001053,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e6beb-87e3-48a8-82e9-cd2ada59a838,CR000266,2025-03-20T00:00:00,4082.85,,,Payment; 1450 2001375428 FROM FONTERRA LIMITED,"[{'RowID': 4878, 'Number': '1450', 'UID': 'f9c9241a-2067-4de2-aed5-aae718a03cba', 'AmountApplied': 4082.85, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/f9c9241a-2067-4de2-aed5-aae718a03cba'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/2a8cb9ad-4179-4c37-bb65-c37b8461bb61,-772922589466066944
invoice_payments,307fa6aa-6ec6-4cb2-9243-6a62d797d489,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,Alpha Health Care (NZ) Ltd,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,CR000067,2023-10-26T00:00:00,4175.26,,,Payment; AlphaHealthC SORD34554 1103 FROM ALPHA HEALTH CARE (N,"[{'RowID': 1099, 'Number': '1103', 'UID': '6e823ff7-48de-4e33-890f-f831329634cb', 'AmountApplied': 4175.26, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/6e823ff7-48de-4e33-890f-f831329634cb'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/307fa6aa-6ec6-4cb2-9243-6a62d797d489,-5404596629774794752
invoice_payments,461646b6-e996-4f18-9120-b17171ee338c,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000355,2025-10-28T00:00:00,4247.01,,,Payment for 1606,"[{'RowID': 7314, 'Number': '1606', 'UID': '5058729e-fb04-4288-bb65-3a3ad18be3ce', 'AmountApplied': 4247.01, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/5058729e-fb04-4288-bb65-3a3ad18be3ce'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/461646b6-e996-4f18-9120-b17171ee338c,5876644459369725952
invoice_payments,46641ef5-72b1-4a79-a5b8-780a704b8c3b,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,Alpha Health Care (NZ) Ltd,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,CR000158,2024-06-20T00:00:00,4289.5,,,Payment; AlphaHealthC 1248 FROM ALPHA HEALTH CARE (N,"[{'RowID': 2615, 'Number': '1248', 'UID': '2d4615f1-a55d-4f4a-8e6b-276e84e249c5', 'AmountApplied': 4289.5, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/2d4615f1-a55d-4f4a-8e6b-276e84e249c5'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/46641ef5-72b1-4a79-a5b8-780a704b8c3b,72063091596066816
invoice_payments,b15aad2c-c0a5-494b-abf9-e096173e08e2,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,Alpha Health Care (NZ) Ltd,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ebffa4ce-e4ef-4c21-a316-3b51a213f6a8,CR000102,2024-01-22T00:00:00,4374.6,,,Payment; AlphaHealthC 1152 FROM ALPHA HEALTH CARE (N,"[{'RowID': 1594, 'Number': '1152', 'UID': '29a8a252-7f3f-40ae-8e54-6e2d459482cf', 'AmountApplied': 4374.6, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/29a8a252-7f3f-40ae-8e54-6e2d459482cf'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/b15aad2c-c0a5-494b-abf9-e096173e08e2,-3098753620561100800
invoice_payments,ec837a6d-c832-441e-b99e-2f142e35f5f6,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,CR000099,2023-11-29T00:00:00,4407.03,,,Payment for 1140,"[{'RowID': 1545, 'Number': '1140', 'UID': 'f10f1567-86c2-448d-8065-cabe070b9b6b', 'AmountApplied': 4407.03, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/f10f1567-86c2-448d-8065-cabe070b9b6b'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/ec837a6d-c832-441e-b99e-2f142e35f5f6,-3314926402674884608
invoice_payments,fc51d08e-31cf-4b7b-8405-7b0c5f0edd67,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,CR000100,2024-01-03T00:00:00,4407.03,,,Payment for 1105,"[{'RowID': 1546, 'Number': '1105', 'UID': 'e0d6b4f7-a5a8-4726-9474-5a6f962b2c49', 'AmountApplied': 4407.03, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e0d6b4f7-a5a8-4726-9474-5a6f962b2c49'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/fc51d08e-31cf-4b7b-8405-7b0c5f0edd67,-3242868808636956672
invoice_payments,77512d8d-c2f4-46b0-b5b9-2d48bc62a569,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a8977211-c4fa-4cf7-965c-e356dd11a306,Dairy Goat Co-operative (NZ) Ltd,CUS001036,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a8977211-c4fa-4cf7-965c-e356dd11a306,CR000362,2025-10-20T00:00:00,4430.78,,,Payment for 1601,"[{'RowID': 7321, 'Number': '1601', 'UID': 'ad5d13f8-29c9-476e-89a9-f368ee8278da', 'AmountApplied': 4430.78, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/ad5d13f8-29c9-476e-89a9-f368ee8278da'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/77512d8d-c2f4-46b0-b5b9-2d48bc62a569,3499025331094814720
invoice_payments,0e1363cf-b3a2-4a43-87c0-4a430bedbfec,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e3ca7-7bb6-46ec-bcb4-65be90a1522a,Fonterra Co-operative Group Limited,CUS001052,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e3ca7-7bb6-46ec-bcb4-65be90a1522a,CR000051,2023-07-20T00:00:00,4466.67,,,Payment for 1039,"[{'RowID': 776, 'Number': '1039', 'UID': '6cdeae49-d58f-4591-8dcc-062030aa3520', 'AmountApplied': 4466.67, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/6cdeae49-d58f-4591-8dcc-062030aa3520'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/0e1363cf-b3a2-4a43-87c0-4a430bedbfec,-6557518134381641728
invoice_payments,bdfeaead-175e-407e-9688-ff830c97398b,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f48f627f-74f2-4175-8753-9b0435916459,Kawerau Engineering,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f48f627f-74f2-4175-8753-9b0435916459,CR000349,2025-10-21T00:00:00,4495.87,,,Payment; KAWERAU ENG FROM KAWERAU ENGINEER,"[{'RowID': 7173, 'Number': '1620', 'UID': '42eb37ab-7415-44ce-863e-359ab5ddf969', 'AmountApplied': 4495.87, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/42eb37ab-7415-44ce-863e-359ab5ddf969'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/bdfeaead-175e-407e-9688-ff830c97398b,2404932096620494848
invoice_payments,26a383af-fe0a-415d-90a7-ed69e630fca2,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,e62eca6f-79c6-4e31-95f5-06d969f4d3db,Yashili,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/e62eca6f-79c6-4e31-95f5-06d969f4d3db,CR000237,2024-12-20T00:00:00,4548.25,,,Payment; YASHILI FROM YASHILI NZ DA,"[{'RowID': 4149, 'Number': '1391', 'UID': '83dc58a6-b16b-48d6-9e0f-bdb9df03f75b', 'AmountApplied': 4548.25, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/83dc58a6-b16b-48d6-9e0f-bdb9df03f75b'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/26a383af-fe0a-415d-90a7-ed69e630fca2,7215054675094011904
